,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
36,37,HARD,82.90477858693103,1.541795403966521,2.425237812128419,84.44657399089755,82.02133617876913,01:22.021
37,38,HARD,82.90477858693103,1.6420121052243446,2.4907847800237817,84.54679069215537,82.05600591213158,01:22.056
38,39,HARD,82.90477858693103,1.748742892063927,2.556331747919144,84.65352147899496,82.09718973107582,01:22.097
39,40,HARD,82.90477858693103,1.862411180048082,2.621878715814507,84.76718976697912,82.14531105116461,01:22.145
40,41,HARD,82.90477858693103,1.9834679067512073,2.6874256837098693,84.88824649368223,82.20082080997236,01:22.200
41,42,HARD,82.90477858693103,2.112393320690036,2.752972651605232,85.01717190762106,82.26419925601583,01:22.264
42,43,HARD,82.90477858693103,2.249698886534888,2.818519619500595,85.15447747346592,82.33595785396533,01:22.335
43,44,HARD,82.90477858693103,2.395929314159656,2.8840665873959574,85.30070790109069,82.41664131369473,01:22.416
44,45,HARD,82.90477858693103,2.5516647195800335,2.9496135552913203,85.45644330651106,82.50682975121974,01:22.506
45,46,HARD,82.90477858693103,2.7175229263527356,3.0151605231866827,85.62230151328376,82.60714099009708,01:22.607
46,47,HARD,82.90477858693103,2.8941619165656634,3.0807074910820456,85.7989405034967,82.71823301241464,01:22.718
47,48,HARD,82.90477858693103,3.082282441142431,3.146254458977408,85.98706102807346,82.84080656909605,01:22.840
48,49,HARD,82.90477858693103,3.282630799816689,3.211801426872771,86.18740938674772,82.97560795987495,01:22.975
49,50,HARD,82.90477858693103,3.496001801804774,3.2773483947681337,86.40078038873581,83.12343199396767,01:23.123
50,51,HARD,82.90477858693103,3.723241918922084,3.342895362663496,86.62802050585312,83.28512514318962,01:23.285
51,52,HARD,82.90477858693103,3.9652526436520192,3.408442330558859,86.87003123058305,83.4615889000242,01:23.461
52,53,HARD,82.90477858693103,4.2229940654894005,3.4739892984542213,87.12777265242043,83.6537833539662,01:23.653
53,54,HARD,82.90477858693103,4.497488679746211,3.539536266349584,87.40226726667724,83.86273100032766,01:23.862
54,55,HARD,82.90477858693103,4.789825443929715,3.605083234244947,87.69460403086075,84.0895207966158,01:24.089
55,56,HARD,82.90477858693103,5.101164097785146,3.6706302021403094,88.00594268471617,84.33531248257586,01:24.335
56,57,HARD,82.90477858693103,5.43273976414118,3.7361771700356723,88.3375183510722,84.60134118103653,01:24.601
57,58,HARD,82.90477858693103,5.785867848810357,3.8017241379310347,88.69064643574139,84.88892229781035,01:24.888
